IR Value,Red Value,Heart Rate,SpO2
37377,62422,,
37375,62414,,
37379,62425,,
37384,62425,,
37384,62425,,
37377,62429,,
37379,62430,,
37382,62433,,
37385,62430,,
37378,62423,,
37378,62431,,
37383,62420,,
37384,62429,,
37387,62434,,
37391,62450,,
37383,62440,,
37384,62444,,
37392,62453,,
37391,62430,,
37380,62440,,
37388,62455,,
37388,62443,,
37392,62458,,
37392,62448,,
37394,62458,,
37380,62459,,
37391,62451,,
37390,62462,,
37394,62464,,
37397,62462,,
37395,62452,,
37387,62448,,
37397,62443,,
37394,62436,,
37399,62444,,
37391,62427,,
37394,62431,,
37381,62433,,
37386,62438,,
37396,62426,,
37400,62440,,
37391,62424,,
37389,62421,,
37396,62437,,
37390,62431,,
37400,62437,,
37394,62447,,
37396,62435,,
37407,62448,,
37406,62434,,
37401,62450,,
37394,62448,,
37404,62444,,
37405,62439,,
37403,62455,,
37405,62458,,
37406,62451,,
37404,62454,,
37402,62455,,
37413,62465,,
37398,62459,,
37408,62448,,
37406,62467,,
37408,62460,,
37405,62457,,
37404,62472,,
37404,62472,,
37409,62457,,
37412,62488,,
37407,62461,,
37405,62460,,
37401,62456,,
37407,62458,,
37405,62442,,
37413,62462,,
37405,62441,,
37403,62451,,
37397,62442,,
37408,62441,,
37401,62448,,
37398,62451,,
37411,62459,,
37400,62448,,
37409,62455,,
37401,62448,,
37407,62463,,
37408,62460,,
37411,62465,,
37407,62460,,
37406,62467,,
37404,62459,,
37409,62454,,
37407,62453,,
37407,62454,,
37413,62472,,
37407,62449,,
37410,62468,,
37410,62470,,
37411,62465,,
37422,62470,,
37419,62454,,
37414,62481,,
37417,62463,,
37417,62463,,
37421,62480,,
37413,62470,,
37420,62475,,
37416,62472,,
37421,62458,,
37423,62469,,
37414,62451,,
37412,62455,,
37415,62460,,
37406,62460,,
37417,62447,,
37417,62447,,
37405,62442,,
37405,62442,,
37424,62444,,
37416,62454,,
37414,62454,,
37422,62440,,
37413,62449,,
37421,62462,,
37416,62436,,
37417,62464,,
37413,62441,,
37417,62452,,
37415,62462,,
37421,62457,,
37419,62466,,
37412,62446,,
37423,62461,,
37416,62459,,
37421,62455,,
37434,62451,,
37418,62435,,
37418,62442,,
37403,62425,100,89
37406,62439,,
37401,62434,,
37410,62435,,
37416,62444,,
37418,62463,,
37431,62486,,
37428,62488,,
37441,62496,,
37437,62489,,
37438,62485,,
37441,62476,,
37443,62473,,
37437,62456,,
37427,62452,,
37432,62448,,
37422,62431,,
37420,62423,,
37417,62431,,
37420,62416,,
37423,62429,,
37422,62432,,
37430,62439,,
37441,62454,,
37443,62462,,
37446,62459,,
37444,62466,,
37447,62453,,
37453,62462,,
37450,62455,,
37454,62453,,
37450,62461,,
37449,62435,,
37454,62451,,
37452,62440,,
37456,62451,,
37453,62445,,
37456,62461,,
37456,62461,,
37465,62472,,
37475,62470,,
37484,62487,,
37475,62483,,
37477,62481,,
37477,62487,,
37490,62480,,
37486,62498,,
37478,62490,,
37477,62488,,
37482,62488,,
37481,62483,,
37489,62478,,
37481,62467,,
37479,62453,,
37489,62456,,
37488,62449,,
37482,62465,,
37481,62460,,
37479,62454,,
37478,62446,,
37484,62457,,
37479,62451,,
37482,62470,,
37475,62457,,
37479,62461,,
37476,62465,,
37478,62460,,
37485,62455,,
37481,62463,,
37490,62454,,
37483,62461,,
37483,62473,,
37485,62472,,
37484,62476,,
37489,62476,,
37483,62458,,
37489,62469,,
37491,62477,,
37483,62461,,
37493,62482,,
37485,62483,,
37494,62469,,
37500,62484,,
37490,62488,,
37495,62499,,
37491,62495,,
37491,62495,,
37497,62495,,
37507,62489,,
37504,62502,,
37500,62491,,
37499,62487,,
37500,62482,,
37496,62483,,
37504,62477,,
37497,62468,,
37499,62470,,
37503,62461,,
37504,62456,,
37508,62455,,
37503,62473,,
37505,62450,,
37501,62462,,
37499,62464,,
37505,62465,,
37517,62462,,
37512,62457,,
37511,62479,,
37510,62460,,
37508,62469,,
37516,62467,,
37512,62474,,
37517,62484,,
37517,62467,,
37521,62484,,
37524,62479,,
37522,62479,,
37518,62478,,
37521,62475,,
37521,62482,,
37518,62484,,
37517,62496,,
37533,62490,,
37526,62484,,
37533,62497,,
37526,62490,,
37530,62497,,
37532,62492,,
37532,62499,,
37532,62508,,
37543,62495,,
37536,62491,,
37530,62504,,
37531,62483,,
37536,62470,,
37529,62482,,
37534,62476,,
37542,62470,,
37541,62462,,
37543,62480,,
37538,62465,,
37548,62466,,
37541,62473,,
37549,62466,,
37550,62461,,
37550,62463,,
37550,62469,,
37550,62469,,
37540,62447,,
37514,62392,,
37512,62388,,
37488,62364,,
37471,62348,,
37457,62318,,
37436,62283,,
37394,62224,,
37363,62188,,
37366,62178,,
37402,62256,,
37444,62313,,
37464,62367,,
37492,62376,,
37502,62405,,
37511,62426,,
37525,62441,,
37539,62467,,
37553,62478,,
37570,62492,,
37581,62501,,
37603,62520,,
37626,62531,,
37643,62544,,
37668,62558,,
37680,62570,,
37690,62560,,
37704,62583,,
37711,62581,,
37721,62572,,
37738,62559,,
37747,62567,,
37744,62558,,
37757,62561,,
37749,62558,,
37767,62561,,
37760,62564,,
37755,62555,,
37759,62543,,
37761,62530,,
37771,62536,,
37760,62524,,
37767,62512,,
37758,62490,,
37753,62485,,
37742,62471,,
37740,62449,,
37730,62438,,
37729,62419,,
37728,62387,,
37728,62387,,
37720,62358,,
37716,62335,65,97
37717,62324,,
37699,62298,,
37711,62282,,
37699,62261,,
37705,62266,,
37701,62258,,
37709,62266,,
37707,62256,,
37705,62243,,
37709,62246,,
37714,62241,,
37706,62240,,
37727,62265,,
37732,62255,,
37730,62264,,
37734,62274,,
37722,62258,,
37738,62265,,
37726,62257,,
37737,62250,,
37742,62278,,
37737,62263,,
37745,62274,,
37754,62315,,
37763,62326,,
37779,62357,,
37787,62378,,
37806,62433,,
37817,62467,,
37829,62496,,
37841,62530,,
37843,62529,,
37851,62542,,
37850,62552,,
37860,62574,,
37867,62577,,
37873,62587,,
37880,62608,,
37880,62605,,
37884,62636,,
37886,62628,,
37898,62631,,
37898,62654,,
37894,62652,,
37894,62648,,
37910,62662,,
37905,62672,,
37905,62665,,
37919,62672,,
37915,62668,,
37917,62670,,
37916,62685,,
37917,62682,,
37920,62680,,
37922,62668,,
37922,62668,,
37923,62672,,
37913,62654,,
37919,62656,,
37911,62648,,
37908,62650,,
37909,62630,,
37916,62631,,
37915,62633,,
37915,62632,,
37927,62652,,
37919,62656,,
37933,62644,,
37921,62642,,
37927,62656,,
37936,62650,,
37927,62651,,
37937,62670,,
37932,62647,,
37935,62660,,
37928,62656,,
37936,62648,,
37938,62657,,
37935,62655,,
37933,62644,,
37943,62672,,
37944,62648,,
37947,62674,,
37945,62684,,
37942,62672,,
37950,62680,,
37949,62668,,
37953,62691,,
37946,62688,,
37954,62690,,
37962,62699,,
37960,62686,,
37961,62689,,
37956,62683,,
37964,62678,,
37967,62667,,
37964,62672,,
37954,62665,,
37966,62661,,
37950,62660,,
37959,62648,,
37963,62668,,
37960,62661,,
37969,62668,,
37969,62668,,
37957,62652,,
37966,62672,,
37969,62665,,
37976,62661,,
37971,62667,,
37971,62684,,
37967,62674,,
37977,62662,,
37980,62689,,
37979,62673,,
37987,62682,,
37976,62688,,
37980,62685,,
37999,62684,,
37990,62694,,
37995,62698,,
37992,62704,,
37990,62707,,
37999,62711,,
38001,62714,,
37993,62713,,
38002,62701,,
38006,62723,,
38004,62722,,
38017,62726,,
38015,62727,,
38009,62729,,
38008,62709,,
38011,62713,,
38007,62702,,
38009,62712,,
38005,62690,,
38009,62699,,
38011,62681,,
38008,62684,,
38011,62686,,
38012,62688,,
38005,62678,,
38012,62680,,
38007,62677,,
38013,62684,,
38015,62684,,
38013,62685,,
38023,62697,,
38019,62681,,
38020,62686,,
38022,62693,,
38021,62687,,
38034,62705,,
38027,62691,,
38028,62707,,
38018,62692,,
38029,62701,,
38028,62707,,
38031,62693,,
38034,62708,,
38035,62697,,
38043,62715,,
38032,62704,,
38042,62726,,
38039,62713,,
38046,62708,,
38046,62708,,
38053,62725,,
38049,62723,,
38057,62736,,
38054,62737,,
38053,62734,,
38049,62718,,
38058,62735,,
38062,62708,,
38048,62714,,
38055,62710,,
38055,62682,,
38059,62704,,
38055,62690,,
38065,62690,,
38056,62675,,
38060,62705,,
38051,62678,,
38055,62692,,
38058,62689,,
38063,62685,,
38056,62696,,
38070,62702,,
38069,62693,,
38074,62710,,
38067,62693,,
38068,62710,,
38068,62694,,
38070,62701,,
38061,62696,,
38068,62698,,
38072,62694,,
38070,62709,49,81
38078,62706,,
38075,62688,,
38085,62717,,
38083,62703,,
38084,62722,,
38075,62717,,
38081,62714,,
38084,62712,,
38086,62720,,
38093,62731,,
38088,62709,,
38094,62727,,
38087,62719,,
38087,62724,,
38087,62724,,
38098,62718,,
38091,62712,,
38091,62712,,
38090,62698,,
38081,62697,,
38092,62696,,
38089,62685,,
38088,62683,,
38091,62671,,
38086,62682,,
38085,62677,,
38082,62676,,
38082,62676,,
38096,62667,,
38093,62689,,
38094,62693,,
38092,62686,,
38096,62672,,
38096,62698,,
38093,62682,,
38095,62698,,
38097,62691,,
38102,62695,,
38107,62692,,
38106,62683,,
38112,62701,,
38102,62701,,
38110,62706,,
38115,62723,,
38119,62713,,
38112,62719,,
38120,62722,,
38115,62729,,
38119,62725,,
38120,62733,,
38125,62730,,
38132,62738,,
38118,62730,,
38127,62739,,
38121,62734,,
38132,62737,,
38133,62736,,
38128,62720,,
38133,62712,,
38124,62720,,
38127,62702,,
38134,62713,,
38133,62705,,
38125,62720,,
38120,62699,,
38132,62708,,
38122,62708,,
38127,62697,,
38130,62695,,
38132,62700,,
38140,62702,,
38137,62697,,
38142,62720,,
38137,62710,,
38138,62708,,
38138,62708,,
38132,62713,,
38144,62693,,
38146,62713,,
38141,62716,,
38155,62719,,
38149,62708,,
38154,62737,,
38143,62717,,
38151,62720,,
38165,62735,,
38158,62733,,
38165,62760,,
38153,62739,,
38160,62733,,
38163,62754,,
38164,62738,,
38161,62759,,
38160,62753,,
38167,62746,,
38170,62755,,
38171,62758,,
38189,62774,,
38179,62766,,
38186,62779,,
38171,62761,,
38183,62750,,
38174,62748,,
38182,62742,,
38186,62749,,
38174,62740,,
38183,62735,,
38176,62744,,
38182,62737,,
38187,62747,,
38188,62750,,
38186,62740,,
38197,62750,,
38201,62764,,
38187,62749,,
38194,62748,,
38190,62753,,
38195,62739,,
38205,62757,,
38195,62748,,
38197,62758,,
38199,62746,,
38196,62736,,
38206,62747,,
38195,62760,,
38203,62769,,
38206,62766,,
38206,62755,,
38209,62772,,
38209,62765,,
38208,62770,,
38219,62770,,
38215,62766,,
38210,62765,,
38220,62778,,
38215,62758,,
38218,62769,,
38218,62769,,
38215,62786,,
38220,62771,,
38224,62773,,
38223,62764,,
38215,62760,,
38218,62760,,
38225,62763,,
38217,62753,,
38220,62760,,
38217,62751,,
38220,62745,,
38223,62745,,
38213,62753,,
38224,62750,,
38217,62744,,
38215,62742,,
38222,62749,,
38214,62742,,
38218,62736,,
38222,62748,,
38224,62741,,
38225,62757,,
38225,62744,,
38226,62748,,
38229,62739,,
38223,62736,,
38235,62757,,
38223,62745,,
38234,62749,,
38235,62742,,
38232,62750,,
38242,62765,,
38240,62756,,
38239,62778,,
38247,62760,,
38248,62770,,
38238,62756,,
38245,62776,,
38236,62775,,
38240,62772,,
38248,62776,,
38245,62767,,
38252,62783,,
38241,62784,,
38247,62771,,
38242,62774,,
38245,62747,,
38246,62749,,
38247,62755,,
38247,62755,,
38242,62740,,
38250,62748,,
38247,62752,,
38242,62745,,
38249,62747,,
38243,62723,,
38248,62739,,
38249,62745,,
38243,62728,,
38259,62739,,
38251,62735,,
38253,62746,62,80
38247,62730,,
38251,62743,,
38259,62752,,
38254,62741,,
38250,62747,,
38256,62751,,
38259,62756,,
38262,62757,,
38255,62749,,
38258,62760,,
38260,62758,,
38259,62752,,
38273,62765,,
38266,62759,,
38271,62768,,
38262,62763,,
38271,62775,,
38265,62780,,
38269,62761,,
38277,62772,,
38269,62787,,
38270,62777,,
38274,62790,,
38270,62785,,
38275,62783,,
38284,62772,,
38277,62760,,
38279,62752,,
38273,62754,,
38269,62739,,
38274,62738,,
38267,62738,,
38259,62724,,
38261,62726,,
38255,62726,,
38258,62728,,
38258,62721,,
38264,62728,,
38262,62729,,
38267,62715,,
38268,62730,,
38264,62712,,
38271,62741,,
38266,62729,,
38274,62739,,
38271,62745,,
38276,62725,,
38276,62725,,
38287,62746,,
38287,62739,,
38289,62755,,
38278,62752,,
38297,62773,,
38292,62762,,
38289,62764,,
38303,62784,,
38291,62786,,
38296,62775,,
38303,62776,,
38300,62783,,
38306,62795,,
38297,62783,,
38298,62782,,
38303,62799,,
38300,62789,,
38302,62793,,
38300,62792,,
38305,62778,,
38307,62786,,
38311,62791,,
38303,62774,,
38303,62761,,
38303,62752,,
38303,62766,,
38305,62762,,
38301,62759,,
38310,62769,,
38313,62754,,
38311,62761,,
38306,62763,,
38312,62771,,
38302,62772,,
38302,62773,,
38307,62758,,
38308,62780,,
38314,62762,,
38309,62771,,
38313,62756,,
38322,62769,,
38311,62756,,
38320,62770,,
38311,62770,,
38320,62781,,
38313,62787,,
38315,62790,,
38324,62795,,
38323,62792,,
38323,62792,,
38333,62784,,
38320,62795,,
38331,62808,,
38325,62811,,
38328,62800,,
38332,62785,,
38333,62802,,
38328,62817,,
38328,62801,,
38334,62806,,
38334,62796,,
38340,62800,,
38328,62794,,
38339,62798,,
38337,62793,,
38336,62793,,
38325,62785,,
38334,62777,,
38335,62781,,
38334,62775,,
38335,62785,,
38332,62773,,
38331,62794,,
38330,62784,,
38336,62776,,
38337,62785,,
38333,62778,,
38338,62782,,
38333,62770,,
38337,62784,,
38334,62794,,
38330,62789,,
38332,62770,,
38338,62792,,
38341,62803,,
38337,62793,,
38342,62797,,
38325,62786,,
38335,62791,,
38343,62787,,
38332,62798,,
38341,62786,,
38341,62792,,
38343,62782,,
38343,62801,,
38336,62782,,
38337,62789,,
38351,62798,,
38345,62805,,
38347,62805,,
38338,62796,,
38342,62780,,
38342,62791,,
38341,62774,,
38346,62774,,
38342,62767,,
38342,62778,,
38332,62771,,
38339,62777,,
38339,62777,,
38339,62779,,
38332,62759,,
38340,62768,,
38348,62776,,
38341,62766,,
38337,62769,,
38339,62777,,
38335,62775,,
38337,62760,,
38349,62776,,
38341,62768,,
38354,62780,,
38350,62783,,
38355,62773,,
38350,62794,,
38349,62784,,
38345,62777,,
38355,62795,,
38343,62780,,
38352,62802,,
38353,62795,,
38352,62794,,
38350,62802,,
38361,62799,,
38354,62800,,
38350,62806,,
38355,62800,,
38350,62802,,
38363,62815,,
38353,62807,,
38356,62813,,
38361,62817,,
38346,62799,,
38364,62804,,
38355,62788,,
38362,62800,,
38355,62778,,
38349,62786,,
38345,62778,,
38342,62767,,
38350,62764,,
38348,62763,90,82
38353,62777,,
38342,62761,,
38352,62765,,
38345,62776,,
38352,62767,,
38352,62767,,
38352,62765,,
38347,62769,,
38349,62765,,
38353,62761,,
38357,62785,,
38350,62768,,
38354,62769,,
38349,62770,,
38356,62774,,
38363,62781,,
38358,62771,,
38359,62786,,
38355,62778,,
38355,62776,,
38368,62790,,
38364,62783,,
38365,62782,,
38363,62788,,
38363,62782,,
38360,62783,,
38363,62781,,
38371,62788,,
38368,62785,,
38369,62792,,
38367,62785,,
38363,62785,,
38370,62789,,
38367,62781,,
38371,62784,,
38360,62767,,
38364,62771,,
38363,62762,,
38361,62751,,
38360,62742,,
38357,62732,,
38341,62715,,
38334,62678,,
38331,62662,,
38310,62617,,
38291,62557,,
38246,62454,,
38193,62313,,
38109,62104,,
37981,61847,,
37867,61624,,
37769,61448,,
37692,61348,,
37596,61249,,
37512,61156,,
37401,61071,,
37342,61040,,
37298,60979,,
37261,61010,,
37261,61041,,
37186,60933,,
37138,60853,,
37083,60770,,
37029,60739,,
36993,60700,,
36955,60694,,
36931,60698,,
36931,60698,,
36893,60651,,
36858,60612,,
36811,60564,,
36782,60554,,
36755,60529,,
36706,60491,,
36599,60355,,
36468,60206,,
36333,60069,,
36174,59904,,
35871,59600,,
35479,59210,,
34858,58483,,
34504,57664,,
37098,59900,,
43664,893,,
44911,1718,,
45492,2111,,
45775,2309,,
45913,2424,,
45984,2458,,
46017,2497,,
45973,2480,,
45887,2462,,
45876,2475,,
45842,2441,,
45822,2450,,
45782,2420,,
45737,2403,,
45679,2389,,
45649,2353,,
45631,2348,,
45639,2354,,
45701,2387,,
45732,2416,,
45684,2386,,
45582,2341,,
45457,2267,,
45480,2267,,
45519,2284,,
45555,2329,,
45492,2318,,
45469,2277,,
45492,2290,,
45594,2339,,
45653,2381,,
45637,2362,,
45238,2109,,
45238,2109,,
43524,869,,
41614,64970,,
39762,63323,,
39118,62689,,
38724,62384,,
38577,62326,,
38265,62033,,
37907,61686,,
37619,61389,,
37378,61248,,
37208,61084,,
37009,60901,,
36934,60836,,
37226,61129,,
37737,61689,,
38343,62481,,
38840,64039,,
39745,989,,
44566,5627,,
49107,8283,,
52589,9969,,
53235,9931,,
48920,6809,,
41893,910,,
39727,64413,,
39502,64318,,
39467,64372,,
39478,64414,,
39480,64434,,
39487,64451,,
39471,64435,,
39489,64407,,
39471,64374,,
39456,64328,,
39428,64279,,
39398,64211,,
39362,64150,,
39329,64075,,
39299,64016,,
39254,63923,,
39216,63822,,
39233,63778,,
39336,63842,,
39719,64175,,
41281,324,,
43758,2722,,
44245,3166,,
44591,3420,,
45512,4011,,
46478,4523,,
46141,4287,,
46142,4281,,
46437,4434,,
46534,4475,,
46376,4369,,
46388,4340,,
46619,4496,,
46705,4535,,
46620,4482,,
46548,4415,,
46548,4415,,
46589,4415,,
46665,4464,,
46655,4435,,
46674,4443,,
46707,4454,,
46753,4476,,
46721,4440,,
46690,4422,,
46716,4417,,
46710,4410,,
46748,4430,,
46747,4428,,
46750,4395,,
46765,4396,,
46729,4362,,
46737,4357,,
46791,4387,,
46807,4381,,
46808,4385,,
46810,4369,,
46863,4395,,
46970,4464,115,-56
